,trans_date,acc_created_date,trans_id,user_id,brand,product_name,quantity,sub_total
167,2021-03-21 11:49:19,2021-03-21 11:49:19,INV-29430204-20449,85abbb18de,Kids Creativity Magazine,Kids Creativity Magazine 6 Month Printed Subscription,1,145600
168,2021-03-21 14:27:17,2021-03-21 14:27:17,INV-68561943-20450,10f148bfd0,Kids Magazine,Kids Magazine 12 Month Printed Subscription,1,582400
169,2021-03-21 16:39:58,2021-03-21 07:42:38,INV-18353726-20451,c2cbe44948,Kindergarten Magazine,Kindergarten Magazine 6 Month Printed Subscription,1,182000
170,2021-03-21 17:27:41,2021-03-21 17:27:41,INV-88771106-20453,8a428bdc2b,Kids Creativity Magazine,Kids Creativity Magazine 6 Month Printed Subscription,1,145600
171,2021-03-21 18:56:58,2021-03-21 18:56:58,INV-96878557-20455,6eb6b59584,Kindergarten Magazine,Kindergarten Magazine 12 Month Printed Subscription,1,364000
172,2021-03-21 18:56:58,2021-03-21 18:56:58,INV-78224287-20455,6eb6b59584,Kids Magazine,Kids Magazine 12 Month Printed Subscription,1,582400
173,2021-03-21 20:48:54,2021-03-21 20:35:13,INV-79842115-20456,b6991329d5,Kindergarten Creativity Magazine,Kindergarten Creativity Magazine 6 Month Printed Subscription,1,84000
174,2021-03-22 10:49:13,2021-03-22 10:49:13,INV-56094944-20460,c9d43ce1ba,Kids Creativity Magazine,Kids Creativity Magazine 6 Month Printed Subscription,1,145600
175,2021-03-22 10:49:13,2021-03-22 10:49:13,INV-79700811-20460,c9d43ce1ba,Kids Magazine,Kids Magazine 6 Month Printed Subscription,1,291200
176,2021-03-22 12:05:06,2021-03-21 07:10:40,INV-80308746-20462,21cdd1d7a7,Kindergarten Magazine,Kindergarten Magazine 6 Month Printed Subscription,1,182000
177,2021-03-22 18:22:25,2021-03-22 18:22:25,INV-68339368-20468,c0963c6da6,Kids Magazine,Kids Magazine 6 Month Printed Subscription,1,291200
178,2021-03-22 19:13:12,2021-03-22 16:59:17,INV-85435609-20469,a734a46fca,Kids Magazine,Kids Magazine 12 Month Printed Subscription,1,582400
179,2021-03-22 20:49:41,2021-03-22 20:46:55,INV-86916192-20470,f88be75223,Kids Magazine,Kids Magazine 3 Month E-Magazine Subscription,1,91000
180,2021-03-23 07:49:27,2021-03-23 07:49:27,INV-53843391-20471,8ed518abec,Kids Creativity Magazine,Kids Creativity Magazine 6 Month Printed Subscription,1,145600
181,2021-03-23 11:57:00,2021-03-23 11:57:00,INV-46482554-20472,40778476c8,Kindergarten Magazine,Kindergarten Magazine 6 Month Printed Subscription,1,182000
182,2021-03-23 14:51:04,2021-03-23 14:51:04,INV-92505188-20477,e3a934e04a,Kids Magazine,Kids Magazine 12 Month Printed Subscription,1,582400
183,2021-03-23 14:51:57,2021-03-23 14:35:07,INV-9321297.-20478,b688904237,Kids Creativity Magazine,Kids Creativity Magazine 6 Month Printed Subscription,1,145600
184,2021-03-23 16:18:50,2021-03-23 16:18:50,INV-61897284-20480,a4bd0d4404,Kindergarten Magazine,Kindergarten Magazine 12 Month Printed Subscription,1,364000
185,2021-03-23 20:54:12,2021-03-23 20:54:12,INV-63166698-20481,b917d86db5,Geo Magazine,Geo Magazine 24 Month Printed Subscription,1,1152000
186,2021-03-23 20:54:12,2021-03-23 20:54:12,INV-92300584-20481,b917d86db5,Insight Magazine,Insight Magazine 24 Month Printed Subscription,1,480000
187,2021-03-23 21:26:58,2021-03-23 21:26:58,INV-25944107-20482,20b1c62385,Kids Magazine,Kids Magazine 6 Month Printed Subscription,1,291200
188,2021-03-23 22:34:40,2021-03-23 22:34:40,INV-91486537-20483,7fcfb646de,Kindergarten Magazine,Kindergarten Magazine 6 Month Printed Subscription,1,182000
189,2021-03-24 00:54:18,2021-03-24 00:54:18,INV-73855230-20485,fe5523b10c,Kids Creativity Magazine,Kids Creativity Magazine 12 Month Printed Subscription,1,291200
190,2021-03-24 06:59:06,2021-03-24 06:59:06,INV-43130476-20488,efaae9fc77,Kids Creativity Magazine,Kids Creativity Magazine 6 Month Printed Subscription,1,145600
191,2021-03-24 09:10:58,2021-03-24 09:10:58,INV-79539517-20489,b20ea363a7,Kids Magazine,Kids Magazine 6 Month Printed Subscription,1,291200
192,2021-03-24 11:06:24,2021-03-24 11:06:24,INV-18850751-20490,ed9e84966c,Kindergarten Magazine,Kindergarten Magazine 12 Month Printed Subscription,1,364000
193,2021-03-24 13:55:43,2021-03-24 12:21:28,INV-17985024-20492,add3dec430,Kindergarten Magazine,Kindergarten Magazine 6 Month Printed Subscription,1,182000
194,2021-03-24 14:15:41,2021-03-24 14:06:50,INV-12855995-20494,37feed4ab6,Kids Creativity Magazine,Kids Creativity Magazine 6 Month Printed Subscription,1,145600
195,2021-03-24 14:30:17,2021-03-24 14:30:17,INV-31986529-20495,d274ca34e5,Kids Magazine,Kids Magazine 6 Month Printed Subscription,1,291200
196,2021-03-24 16:25:10,2021-03-23 21:59:01,INV-36070797-20500,eb0298c5b4,Kids Magazine,Kids Magazine 6 Month Printed Subscription,1,291200
197,2021-03-24 17:33:55,2021-03-24 17:33:55,INV-48006875-20501,a53b8e9d56,Womens`s Magazine,Womens`s Magazine 6 Month Printed Subscription,1,166400
198,2021-03-24 17:33:55,2021-03-24 17:33:55,INV-85619100-20501,a53b8e9d56,Kindergarten Magazine,Kindergarten Magazine 12 Month Printed Subscription,1,364000
199,2021-03-24 17:39:11,2021-03-24 17:39:11,INV-16651581-20502,f89f5e4055,Geo Magazine,Geo Magazine Unit Subscription E-Magazine Subscription,1,60000
200,2021-03-24 21:19:46,2021-03-24 21:19:46,INV-34888551-20504,4e5793c7ab,Kids Creativity Magazine,Kids Creativity Magazine 6 Month Printed Subscription,1,145600
201,2021-03-24 21:19:46,2021-03-24 21:19:46,INV-79266207-20504,4e5793c7ab,Kindergarten Creativity Magazine,Kindergarten Creativity Magazine 6 Month Printed Subscription,1,84000
202,2021-03-24 21:29:28,2021-03-24 21:29:28,INV-35874775-20505,a83922a359,Kids Creativity Magazine,Kids Creativity Magazine 6 Month Printed Subscription,1,145600
203,2021-03-25 00:54:30,2021-03-25 00:49:40,INV-74708224-20506,7c4ae0cbc0,Kids Creativity Magazine,Kids Creativity Magazine 6 Month Printed Subscription,1,145600
204,2021-03-25 09:35:30,2021-03-25 09:33:12,INV-84394398-20508,7743846a70,Kids Magazine,Kids Magazine 6 Month Printed Subscription,1,291200
205,2021-03-25 10:41:41,2021-03-25 10:41:41,INV-13759605-20510,cf840f97fe,Kids Magazine,Kids Magazine 6 Month Printed Subscription,1,291200
206,2021-03-25 13:47:41,2021-03-25 13:47:41,INV-65916799-20511,4a2f407d0a,Kids Creativity Magazine,Kids Creativity Magazine 6 Month Printed Subscription,1,145600
207,2021-03-25 13:47:41,2021-03-25 13:47:41,INV-15465516-20511,4a2f407d0a,Kindergarten Magazine,Kindergarten Magazine 6 Month Printed Subscription,1,182000
208,2021-03-25 14:55:00,2021-03-25 14:55:00,INV-41874945-20512,126e0c1a10,Geo Magazine,Geo Magazine 12 Month Printed Subscription,1,576000
209,2021-03-25 15:07:22,2021-03-25 15:06:07,INV-23372511-20513,1940229b9d,Kindergarten Magazine,Kindergarten Magazine 6 Month Printed Subscription,1,182000
210,2021-03-25 16:25:11,2021-03-25 16:25:11,INV-62191174-20514,7664fc87cf,Kids Magazine,Kids Magazine 12 Month Printed Subscription,1,582400
211,2021-03-25 17:29:28,2021-03-25 17:29:28,INV-70466011-20515,fc291b1a8f,Kindergarten Magazine,Kindergarten Magazine 6 Month Printed Subscription,1,182000
212,2021-03-25 19:47:20,2021-03-25 19:47:20,INV-86257297-20516,f75ecf7598,Kindergarten Magazine,Kindergarten Magazine 12 Month Printed Subscription,1,364000
213,2021-03-25 21:40:51,2021-03-25 21:40:51,INV-65806533-20517,f7152e469d,Insight Magazine,Insight Magazine 12 Month Printed Subscription,1,240000
214,2021-03-25 21:40:51,2021-03-25 21:40:51,INV-56007596-20517,f7152e469d,Kindergarten Magazine,Kindergarten Magazine 12 Month Printed Subscription,1,364000
215,2021-03-25 23:16:28,2021-03-25 23:16:28,INV-53632512-20519,8628189a81,Kids Magazine,Kids Magazine 3 Month E-Magazine Subscription,1,91000
216,2021-03-26 09:24:58,2021-03-26 09:18:05,INV-82212524-20521,bc9ac84d1b,Kindergarten Magazine,Kindergarten Magazine 6 Month Printed Subscription,1,182000
217,2021-03-26 11:32:37,2020-10-10 08:33:32,INV-75662678-20522,1f36df6fe6,Insight Magazine,Insight Magazine 12 Month Printed Subscription,1,240000
218,2021-03-26 20:13:12,2020-12-14 14:35:54,INV-53580024-20526,8c7389a4e4,Kids Magazine,Kids Magazine 12 Month Printed Subscription,1,582400
219,2021-03-26 20:15:32,2021-03-26 20:15:32,INV-54593276-20527,bc1be6bfd4,Kids Creativity Magazine,Kids Creativity Magazine 6 Month Printed Subscription,1,145600
220,2021-03-26 21:28:24,2021-03-26 21:28:24,INV-49242775-20531,cd65fa193b,Kids Magazine,Kids Magazine 12 Month Printed Subscription,1,582400
221,2021-03-26 21:34:41,2021-03-26 21:34:41,INV-74139899-20533,c68c18c590,Automotive Magazine,Automotive Magazine 3 Month E-Magazine Subscription,1,65000
222,2021-03-26 22:42:53,2021-03-26 22:42:53,INV-15614835-20534,1cdf8ee95e,Kids Magazine,Kids Magazine 6 Month Printed Subscription,1,291200
223,2021-03-27 12:54:28,2021-03-27 12:54:28,INV-10233100-20536,f3056aa9e1,Kids Creativity Magazine,Kids Creativity Magazine 12 Month Printed Subscription,1,291200
224,2021-03-27 14:09:14,2021-03-27 14:09:14,INV-79035190-20537,42987613fa,Kindergarten Creativity Magazine,Kindergarten Creativity Magazine 12 Month Printed Subscription,1,168000
225,2021-03-27 19:19:00,2021-03-27 19:19:00,INV-80893796-20541,7e2fccd5d4,Insight Magazine,Insight Magazine 12 Month Printed Subscription,1,240000
226,2021-03-27 19:25:29,2021-03-27 19:25:29,INV-29546242-20542,7e2fccd5d4,Kids Creativity Magazine,Kids Creativity Magazine 6 Month Printed Subscription,1,145600
227,2021-03-27 20:52:08,2021-03-27 20:52:08,INV-56804696-20544,3e2944afd3,Kindergarten Creativity Magazine,Kindergarten Creativity Magazine 6 Month Printed Subscription,1,84000
228,2021-03-28 05:54:01,2021-03-28 05:54:01,INV-36795363-20545,3284547fa7,Kids Magazine,Kids Magazine 6 Month Printed Subscription,1,291200
229,2021-03-28 05:54:01,2021-03-28 05:54:01,INV-99664593-20545,3284547fa7,Kindergarten Magazine,Kindergarten Magazine 6 Month Printed Subscription,1,182000
230,2021-03-28 13:40:29,2021-03-28 13:40:29,INV-69231909-20546,a0e23ee9c0,Kindergarten Magazine,Kindergarten Magazine 12 Month Printed Subscription,1,364000
231,2021-03-28 14:27:11,2021-03-28 14:27:11,INV-31353231-20547,abefed26f2,Kids Creativity Magazine,Kids Creativity Magazine 6 Month Printed Subscription,1,145600
232,2021-03-28 19:09:51,2021-03-28 19:09:51,INV-51685394-20548,85abbb18de,Kindergarten Magazine,Kindergarten Magazine 6 Month Printed Subscription,1,182000
233,2021-03-28 21:22:12,2021-03-28 21:22:12,INV-37132316-20549,0dbac743b8,Kids Magazine,Kids Magazine 6 Month Printed Subscription,1,291200
234,2021-03-29 05:48:36,2021-03-29 05:48:36,INV-75275491-20552,20b5937107,Kids Magazine,Kids Magazine 6 Month Printed Subscription,1,291200
235,2021-03-29 05:48:36,2021-03-29 05:48:36,INV-94740608-20552,20b5937107,Geo Magazine,Geo Magazine 6 Month Printed Subscription,1,288000
236,2021-03-29 06:43:05,2021-03-29 06:43:05,INV-59433196-20553,348180f7ca,Kindergarten Magazine,Kindergarten Magazine 6 Month Printed Subscription,1,182000
237,2021-03-29 10:10:56,2021-03-27 18:22:37,INV-68127435-20556,be7a3ed4fc,Kids Creativity Magazine,Kids Creativity Magazine 6 Month Printed Subscription,1,145600
238,2021-03-29 10:47:27,2021-03-29 10:22:01,INV-85473804-20559,7df95f7af6,Kids Magazine,Kids Magazine 12 Month Printed Subscription,1,582400
239,2021-03-29 10:55:37,2021-03-29 10:47:11,INV-13354601-20561,b1fbbf69c4,Geo Magazine,Geo Magazine 12 Month Printed Subscription,1,576000
240,2021-03-29 11:47:20,2021-03-29 11:47:20,INV-79640699-20562,0ba7304221,Kids Magazine,Kids Magazine 12 Month Printed Subscription,1,582400
241,2021-03-29 12:01:11,2021-03-29 11:56:44,INV-42109801-20563,4d01b26458,Kindergarten Magazine,Kindergarten Magazine 6 Month Printed Subscription,1,182000
242,2021-03-29 12:21:26,2021-03-29 12:16:09,INV-39840880-20564,84a99b6ca1,Insight Magazine,Insight Magazine 24 Month Printed Subscription,1,480000
243,2021-03-29 12:52:37,2021-03-29 12:52:37,INV-61248116-20565,d819357da6,Cooking Magazine,Cooking Magazine 6 Month Printed Subscription,1,176800
244,2021-03-29 13:05:21,2021-03-29 13:05:21,INV-31491468-20566,1f732605c1,Geo Magazine,Geo Magazine 6 Month Printed Subscription,1,288000
245,2021-03-29 15:40:22,2021-03-29 15:21:10,INV-31523912-20568,a0e38e7831,Geo Magazine,Geo Magazine 6 Month Printed Subscription,1,288000
246,2021-03-29 20:17:09,2021-03-05 11:46:34,INV-29357271-20571,5585edf8f9,Kindergarten Magazine,Kindergarten Magazine 12 Month Printed Subscription,1,364000
247,2021-03-29 21:13:54,2021-03-29 21:13:54,INV-64980511-20572,9653f28876,Kids Magazine,Kids Magazine 6 Month Printed Subscription,1,291200
248,2021-03-30 09:35:52,2021-03-30 09:31:53,INV-99076085-20575,dbd517ca90,Kids Magazine,Kids Magazine 6 Month Printed Subscription,1,291200
249,2021-03-30 10:33:10,2021-03-30 10:33:10,INV-48172127-20577,4a66fcf9fc,Geo Magazine,Geo Magazine 6 Month Printed Subscription,1,288000
250,2021-03-30 11:09:04,2021-03-30 11:06:10,INV-4388970.-20578,6b03c0f408,Kids Magazine,Kids Magazine 6 Month Printed Subscription,1,291200
251,2021-03-30 12:29:20,2021-03-30 12:29:20,INV-49662316-20579,ee40bf926b,Kids Magazine,Kids Magazine 6 Month Printed Subscription,1,291200
252,2021-03-30 12:29:20,2021-03-30 12:29:20,INV-46577483-20579,ee40bf926b,Kids Creativity Magazine,Kids Creativity Magazine 6 Month Printed Subscription,1,145600
253,2021-03-30 12:29:20,2021-03-30 12:29:20,INV-46224859-20579,ee40bf926b,Kindergarten Creativity Magazine,Kindergarten Creativity Magazine 6 Month Printed Subscription,1,84000
254,2021-03-30 12:29:20,2021-03-30 12:29:20,INV-32249419-20579,ee40bf926b,Kindergarten Magazine,Kindergarten Magazine 6 Month Printed Subscription,1,182000
255,2021-03-30 14:56:06,2021-03-29 08:50:38,INV-28505116-20583,0970866be4,Kids Creativity Magazine,Kids Creativity Magazine 6 Month Printed Subscription,1,145600
256,2021-03-30 16:39:18,2021-03-30 16:39:18,INV-27931322-20585,a9b94636ce,Kids Creativity Magazine,Kids Creativity Magazine 6 Month Printed Subscription,1,145600
257,2021-03-30 18:10:08,2021-03-30 18:10:08,INV-22302649-20586,c1a8cce9fe,Insight Magazine,Insight Magazine 24 Month Printed Subscription,1,480000
258,2021-03-30 19:45:20,2021-03-30 19:37:07,INV-49842023-20587,a7122dc5be,Insight Magazine,Insight Magazine 6 Month Printed Subscription,1,120000
259,2021-03-30 20:56:32,2021-03-30 20:56:32,INV-64583285-20588,023f290026,Kids Magazine,Kids Magazine Unit Subscription E-Magazine Subscription,1,14000
260,2021-03-31 08:21:49,2021-03-31 08:21:49,INV-34917697-20590,9b4c3a7032,Kindergarten Magazine,Kindergarten Magazine 6 Month Printed Subscription,1,182000
261,2021-03-31 09:06:12,2021-03-31 09:06:12,INV-41782086-20591,4412f4eddc,Kids Magazine,Kids Magazine 12 Month Printed Subscription,1,582400
262,2021-03-31 09:31:56,2021-03-31 09:26:05,INV-28450316-20592,69affcdd2a,Kids Creativity Magazine,Kids Creativity Magazine 6 Month Printed Subscription,1,145600
263,2021-03-31 09:59:16,2021-03-31 09:59:16,INV-23514470-20593,6c7adc1715,Kids Magazine,Kids Magazine 6 Month Printed Subscription,1,291200
264,2021-03-31 10:30:49,2021-03-31 10:28:02,INV-21230534-20594,d8ee66389b,Cooking Magazine,Cooking Magazine Unit Subscription E-Magazine Subscription,1,17000
265,2021-03-31 10:31:11,2021-03-31 10:31:11,INV-26736587-20595,71e40b710a,Kids Magazine,Kids Magazine 6 Month Printed Subscription,1,291200
266,2021-03-31 11:20:36,2021-03-31 11:20:36,INV-45623816-20596,eeb8b45a7e,Cooking Magazine,Cooking Magazine 6 Month Printed Subscription,1,176800
267,2021-03-31 11:20:36,2021-03-31 11:20:36,INV-29347655-20596,eeb8b45a7e,Kindergarten Creativity Magazine,Kindergarten Creativity Magazine 12 Month Printed Subscription,1,168000
268,2021-03-31 11:21:36,2021-03-31 11:19:40,INV-47056116-20597,9f3956ad0e,Kids Magazine,Kids Magazine 3 Month E-Magazine Subscription,1,91000
269,2021-03-31 15:28:44,2021-03-31 15:24:52,INV-46869163-20600,7d16aab677,Geo Magazine,Geo Magazine 3 Month E-Magazine Subscription,1,90000
270,2021-03-31 15:44:36,2021-03-31 15:44:36,INV-46288901-20601,4145ab3855,Geo Magazine,Geo Magazine 6 Month Printed Subscription,1,288000
271,2021-03-31 16:10:47,2020-09-22 16:33:04,INV-44217051-20602,50bdffb28c,Automotive Magazine,Automotive Magazine 6 Month Printed Subscription,1,208000
272,2021-03-31 17:02:52,2021-03-31 17:02:52,INV-69988336-20603,a4ada190c4,Kids Magazine,Kids Magazine 12 Month Printed Subscription,1,582400
273,2021-03-31 17:02:52,2021-03-31 17:02:52,INV-39090629-20603,a4ada190c4,Kindergarten Magazine,Kindergarten Magazine 12 Month Printed Subscription,1,364000
274,2021-03-31 17:30:44,2021-03-31 17:30:44,INV-29599813-20604,7aa30b2709,Kids Creativity Magazine,Kids Creativity Magazine 12 Month Printed Subscription,1,291200
275,2021-03-31 17:30:44,2021-03-31 17:30:44,INV-96327115-20604,7aa30b2709,Kindergarten Creativity Magazine,Kindergarten Creativity Magazine 12 Month Printed Subscription,1,168000
276,2021-03-31 20:54:56,2021-03-31 20:54:56,INV-24595428-20607,8f99597c2f,Kids Magazine,Kids Magazine 12 Month Printed Subscription,1,582400
277,2021-03-31 21:37:00,2021-03-31 21:34:35,INV-77840231-20609,c31a730c34,Kindergarten Magazine,Kindergarten Magazine 6 Month Printed Subscription,1,182000
278,2021-03-31 21:38:44,2021-03-31 21:35:01,INV-41530727-20610,f5de21fd74,Kids Magazine,Kids Magazine 3 Month E-Magazine Subscription,1,91000
279,2021-03-31 22:07:09,2021-03-31 22:07:09,INV-43758895-20611,2cc21596d8,Kids Magazine,Kids Magazine 12 Month E-Magazine Subscription,1,364000
280,2021-04-01 10:43:53,2021-04-01 10:43:53,INV-84448067-20618,290447ee4b,Kindergarten Magazine,Kindergarten Magazine 6 Month Printed Subscription,1,227500
281,2021-04-01 12:04:29,2021-04-01 12:04:29,INV-73813399-20619,9b482407b8,Kindergarten Magazine,Kindergarten Magazine 12 Month Printed Subscription,1,455000
282,2021-04-01 13:24:57,2021-04-01 13:22:05,INV-33872186-20620,a172ac2c94,Kids Creativity Magazine,Kids Creativity Magazine 6 Month Printed Subscription,1,182000
283,2021-04-01 17:10:24,2021-04-01 17:10:24,INV-60120593-20626,56933ae448,Kindergarten Creativity Magazine,Kindergarten Creativity Magazine 12 Month Printed Subscription,1,210000
284,2021-04-02 11:23:52,2021-04-02 11:20:38,INV-84009987-20655,98c01a0e5b,Kids Creativity Magazine,Kids Creativity Magazine 6 Month Printed Subscription,1,182000
285,2021-04-02 11:47:44,2020-10-14 08:46:52,INV-66485292-20656,53cc50607a,Kids Magazine,Kids Magazine 6 Month E-Magazine Subscription,1,182000
286,2021-04-02 13:18:28,2021-04-02 13:10:08,INV-60710212-20658,074bb1ac2f,Kindergarten Creativity Magazine,Kindergarten Creativity Magazine 6 Month Printed Subscription,1,105000
287,2021-04-02 13:18:28,2021-04-02 13:10:08,INV-77480948-20658,074bb1ac2f,Insight Magazine,Insight Magazine 12 Month Printed Subscription,1,300000
288,2021-04-02 17:12:43,2021-04-02 17:12:43,INV-78342825-20661,f2950ab1fb,Kids Magazine,Kids Magazine 12 Month E-Magazine Subscription,1,364000
289,2021-04-02 22:51:06,2021-04-02 22:47:48,INV-42824886-20664,512b766892,Kids Magazine,Kids Magazine 6 Month Printed Subscription,1,364000
290,2021-04-02 23:08:18,2020-10-28 21:09:39,INV-88719645-20665,126c83e84c,Kindergarten Magazine,Kindergarten Magazine 6 Month Printed Subscription,1,227500
291,2021-04-03 13:33:03,2021-04-03 13:28:31,INV-61034589-20669,8e89dd4c7d,Kids Magazine,Kids Magazine 6 Month Printed Subscription,1,364000
292,2021-04-03 13:33:03,2021-04-03 13:28:31,INV-41380870-20669,8e89dd4c7d,Insight Magazine,Insight Magazine 6 Month Printed Subscription,1,150000
293,2021-04-03 15:25:32,2021-04-03 14:40:17,INV-20426384-20670,d86b55d26e,Kids Magazine,Kids Magazine 6 Month Printed Subscription,1,364000
294,2021-04-04 05:30:25,2021-04-04 05:16:00,INV-91902818-20673,710461f630,Kids Magazine,Kids Magazine 6 Month Printed Subscription,1,364000
295,2021-04-04 08:55:52,2021-04-04 08:55:52,INV-90254029-20677,fd478deb07,Kindergarten Magazine,Kindergarten Magazine 6 Month Printed Subscription,1,227500
296,2021-04-04 09:15:28,2021-04-04 09:15:28,INV-17299772-20678,2844f30a97,Kids Creativity Magazine,Kids Creativity Magazine 12 Month Printed Subscription,1,364000
